"inputs/busybox/cfgs-1_18_5/mconf.cfg,372,0,0,1,/originalFileDeepMemo",2.259154358229656,2.253552279357185,2.262000594414834,5.286595839935587e-3,1.6036151658529452e-3,6.573100910759055e-3
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/mconf.cfg,372,0,0,1,/evolvedFileDeep",2.2772128714980986,2.2519305232490296,2.2933943554962752,2.4768026869971357e-2,8.074587502051145e-3,3.3855406402595795e-2
"inputs/busybox/cfgs-1_19_0/mconf.cfg,372,0,0,1,/evolvedFileDeepMemo",3.7835096783282013e-4,3.758466641483329e-4,3.816591648184258e-4,9.374954020166149e-6,7.352677047224983e-6,1.1783479338108745e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/klogd.cfg,194,3,8,6,/originalFileDeep",2.7077362993271504e-2,2.692058691387819e-2,2.7244933815846945e-2,3.4563128396293986e-4,2.8043071083545205e-4,4.2883066877506305e-4
"inputs/busybox/cfgs-1_18_5/klogd.cfg,194,3,8,6,/originalFileDeepMemo",2.697698275468553e-2,2.679916357453788e-2,2.7160652383986253e-2,4.147166936284668e-4,2.98733785424244e-4,6.050714738027481e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/klogd.cfg,194,3,8,6,/evolvedFileDeep",2.6917861672241094e-2,2.6808417896388454e-2,2.7085481948424767e-2,2.824062634335247e-4,1.9020717575389743e-4,4.5015913933443976e-4
"inputs/busybox/cfgs-1_19_0/klogd.cfg,194,3,8,6,/evolvedFileDeepMemo",2.7786459634496306e-4,2.7489881419375266e-4,2.8261298307547753e-4,1.2270574568986482e-5,8.460958944001073e-6,2.1412239885734206e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/mkswap.cfg,137,4,16,8,/originalFileDeep",5.034337299995049e-3,4.991363332230001e-3,5.0817979753932305e-3,1.339648792256127e-4,1.0248391167670802e-4,1.874479006236375e-4
"inputs/busybox/cfgs-1_18_5/mkswap.cfg,137,4,16,8,/originalFileDeepMemo",5.012807363584895e-3,4.9879463173406495e-3,5.038053999983424e-3,7.987374824945461e-5,6.550789945813431e-5,1.0210711470870967e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/mkswap.cfg,137,4,16,8,/evolvedFileDeep",4.998458089257098e-3,4.972003820806142e-3,5.033112512732124e-3,9.113510526252197e-5,7.192642992528294e-5,1.222062478562915e-4
"inputs/busybox/cfgs-1_19_0/mkswap.cfg,137,4,16,8,/evolvedFileDeepMemo",1.6142282106325231e-4,1.6055381520082933e-4,1.6232431479348215e-4,2.82127520450278e-6,2.3893237276188274e-6,3.3558916671554647e-6
