"inputs/busybox/cfgs-1_19_0/ping.cfg,495,4,16,12,/evolvedFileDeepMemo",1.1362288314431606e-3,1.1154324041598997e-3,1.1618959466156047e-3,7.895845133681589e-5,6.01030900787279e-5,1.0733235500052837e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/common.cfg,342,2,4,4,/originalFileDeep",9.027885560060198e-4,8.989190331836112e-4,9.096156963482892e-4,1.7081729525738197e-5,1.1593113175603667e-5,2.577766587392836e-5
"inputs/busybox/cfgs-1_18_5/common.cfg,342,2,4,4,/originalFileDeepMemo",6.283103080613727e-4,6.257646326609142e-4,6.318642019498577e-4,1.0265886950020125e-5,7.744923840018905e-6,1.5126709690108891e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/common.cfg,342,2,4,4,/evolvedFileDeep",9.090509103839327e-4,9.044764023363633e-4,9.146917999654806e-4,1.806037816559982e-5,1.3455777242593712e-5,2.486635941094728e-5
"inputs/busybox/cfgs-1_19_0/common.cfg,342,2,4,4,/evolvedFileDeepMemo",6.32028924103401e-4,6.2872821931971e-4,6.385282709162485e-4,1.4619433961019792e-5,7.844882621125502e-6,2.2740576398579036e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/fuser.cfg,226,0,0,1,/originalFileDeep",3.4764399752063355e-4,3.4604836855744444e-4,3.49559053790065e-4,5.6125219758056035e-6,4.559429669123344e-6,7.146210906630465e-6
"inputs/busybox/cfgs-1_18_5/fuser.cfg,226,0,0,1,/originalFileDeepMemo",2.1400317664448787e-4,2.126720282342193e-4,2.1557651642235292e-4,4.903738609668609e-6,4.040089173881042e-6,6.414155886663496e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/fuser.cfg,190,0,0,1,/evolvedFileDeep",2.862029866747457e-4,2.8512603736629904e-4,2.8758424308614596e-4,3.995143780895704e-6,2.9160979266061514e-6,6.366634916018649e-6
"inputs/busybox/cfgs-1_19_0/fuser.cfg,190,0,0,1,/evolvedFileDeepMemo",1.7820627726977518e-4,1.7726003813745578e-4,1.7956975007211531e-4,3.7102213951598197e-6,2.7608774855927215e-6,5.486680004512036e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_18_5/runsvdir.cfg,185,1,2,2,/originalFileDeep",2.873619911538646e-4,2.8601236587559375e-4,2.896953857253764e-4,5.9767701061328816e-6,3.6997500474876977e-6,1.0946945949984901e-5
"inputs/busybox/cfgs-1_18_5/runsvdir.cfg,185,1,2,2,/originalFileDeepMemo",1.7999717788762378e-4,1.7879715987276223e-4,1.8198346343687195e-4,4.883993877538537e-6,3.6122083646841788e-6,7.1100365061641226e-6
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"inputs/busybox/cfgs-1_19_0/runsvdir.cfg,185,1,2,2,/evolvedFileDeep",2.863893656770381e-4,2.852445587746656e-4,2.881520600321433e-4,4.6805991736354754e-6,3.603992465693374e-6,6.767270491514121e-6
